CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,GeographyKey,SignupDate,CustomerSegment,Region,State,City,CustomerType
40530,CUST040530,Customer 040530,Female,35-44,3,2025-05-13,Occasional,North,Uttar Pradesh,Kanpur,Existing
40531,CUST040531,Customer 040531,Female,45-54,17,2021-01-31,Champions,South,Karnataka,Bengaluru,Existing
40532,CUST040532,Customer 040532,Female,45-54,13,2021-10-28,Low Value,West,Gujarat,Surat,Existing
40533,CUST040533,Customer 040533,Female,25-34,17,2025-02-28,At Risk,South,Karnataka,Bengaluru,Existing
40534,CUST040534,Customer 040534,Male,25-34,17,2024-02-02,Occasional,South,Karnataka,Bengaluru,Existing
40535,CUST040535,Customer 040535,Male,35-44,26,2021-11-06,Low Value,East,Odisha,Bhubaneswar,Existing
40536,CUST040536,Customer 040536,Female,45-54,19,2021-11-25,Occasional,South,Tamil Nadu,Chennai,Existing
40537,CUST040537,Customer 040537,Female,45-54,5,2024-01-27,Loyal,North,Uttar Pradesh,Varanasi,Existing
40538,CUST040538,Customer 040538,Female,35-44,8,2025-02-02,Occasional,North,Rajasthan,Jaipur,Existing
40539,CUST040539,Customer 040539,Female,45-54,24,2022-02-15,Occasional,South,Kerala,Thiruvananthapuram,Existing
40540,CUST040540,Customer 040540,Female,35-44,2,2021-02-21,Occasional,North,Uttar Pradesh,Lucknow,Existing
40541,CUST040541,Customer 040541,Male,25-34,25,2022-07-21,Potential Loyalist,East,West Bengal,Kolkata,Existing
40542,CUST040542,Customer 040542,Male,45-54,9,2023-11-17,Potential Loyalist,West,Maharashtra,Mumbai,Existing
40543,CUST040543,Customer 040543,Male,35-44,7,2023-05-15,Low Value,North,Punjab,Ludhiana,Existing
40544,CUST040544,Customer 040544,Female,45-54,16,2021-04-26,Low Value,West,Madhya Pradesh,Bhopal,Existing
40545,CUST040545,Customer 040545,Female,18-24,12,2024-10-20,Low Value,West,Gujarat,Ahmedabad,Existing
40546,CUST040546,Customer 040546,Male,25-34,26,2022-11-16,Potential Loyalist,East,Odisha,Bhubaneswar,Existing
40547,CUST040547,Customer 040547,Male,45-54,21,2022-03-03,At Risk,South,Telangana,Hyderabad,Existing
40548,CUST040548,Customer 040548,Female,25-34,5,2022-07-08,Low Value,North,Uttar Pradesh,Varanasi,Existing
40549,CUST040549,Customer 040549,Female,55+,24,2025-11-15,Low Value,South,Kerala,Thiruvananthapuram,New
40550,CUST040550,Customer 040550,Female,35-44,24,2023-02-13,Loyal,South,Kerala,Thiruvananthapuram,Existing
40551,CUST040551,Customer 040551,Male,25-34,21,2021-10-31,Loyal,South,Telangana,Hyderabad,Existing
40552,CUST040552,Customer 040552,Female,18-24,22,2025-01-05,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40553,CUST040553,Customer 040553,Female,45-54,6,2025-04-12,Low Value,North,Haryana,Gurugram,Existing
40554,CUST040554,Customer 040554,Female,35-44,22,2024-03-29,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40555,CUST040555,Customer 040555,Female,18-24,21,2025-08-29,At Risk,South,Telangana,Hyderabad,New
40556,CUST040556,Customer 040556,Female,25-34,25,2021-12-08,Occasional,East,West Bengal,Kolkata,Existing
40557,CUST040557,Customer 040557,Female,25-34,17,2025-03-04,At Risk,South,Karnataka,Bengaluru,Existing
40558,CUST040558,Customer 040558,Male,55+,15,2022-11-24,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
40559,CUST040559,Customer 040559,Male,55+,10,2025-06-20,At Risk,West,Maharashtra,Pune,Existing
40560,CUST040560,Customer 040560,Female,18-24,3,2024-07-30,At Risk,North,Uttar Pradesh,Kanpur,Existing
40561,CUST040561,Customer 040561,Female,45-54,7,2025-11-07,Loyal,North,Punjab,Ludhiana,New
40562,CUST040562,Customer 040562,Male,35-44,29,2021-10-23,Low Value,Central,Chhattisgarh,Raipur,Existing
40563,CUST040563,Customer 040563,Female,35-44,25,2021-04-04,Loyal,East,West Bengal,Kolkata,Existing
40564,CUST040564,Customer 040564,Female,45-54,2,2024-04-01,At Risk,North,Uttar Pradesh,Lucknow,Existing
40565,CUST040565,Customer 040565,Female,25-34,13,2025-01-24,Low Value,West,Gujarat,Surat,Existing
40566,CUST040566,Customer 040566,Female,45-54,27,2022-09-22,At Risk,East,Bihar,Patna,Existing
40567,CUST040567,Customer 040567,Male,18-24,29,2023-08-16,Loyal,Central,Chhattisgarh,Raipur,Existing
40568,CUST040568,Customer 040568,Male,45-54,14,2024-11-09,Loyal,West,Goa,Panaji,Existing
40569,CUST040569,Customer 040569,Male,18-24,4,2024-06-11,Champions,North,Uttar Pradesh,Noida,Existing
40570,CUST040570,Customer 040570,Male,45-54,8,2021-06-04,Champions,North,Rajasthan,Jaipur,Existing
40571,CUST040571,Customer 040571,Male,25-34,5,2021-10-05,Occasional,North,Uttar Pradesh,Varanasi,Existing
40572,CUST040572,Customer 040572,Male,35-44,12,2022-05-20,Loyal,West,Gujarat,Ahmedabad,Existing
40573,CUST040573,Customer 040573,Male,25-34,27,2022-09-15,Low Value,East,Bihar,Patna,Existing
40574,CUST040574,Customer 040574,Female,35-44,24,2025-12-21,Loyal,South,Kerala,Thiruvananthapuram,New
40575,CUST040575,Customer 040575,Male,45-54,12,2025-11-16,Occasional,West,Gujarat,Ahmedabad,New
40576,CUST040576,Customer 040576,Male,35-44,11,2021-05-31,Low Value,West,Maharashtra,Nagpur,Existing
40577,CUST040577,Customer 040577,Male,25-34,2,2021-06-30,Low Value,North,Uttar Pradesh,Lucknow,Existing
40578,CUST040578,Customer 040578,Male,25-34,28,2024-08-07,Low Value,East,Jharkhand,Ranchi,Existing
40579,CUST040579,Customer 040579,Male,25-34,24,2025-03-23,Loyal,South,Kerala,Thiruvananthapuram,Existing
40580,CUST040580,Customer 040580,Male,45-54,22,2024-12-02,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40581,CUST040581,Customer 040581,Female,25-34,5,2021-07-27,Loyal,North,Uttar Pradesh,Varanasi,Existing
40582,CUST040582,Customer 040582,Male,25-34,13,2021-05-08,Occasional,West,Gujarat,Surat,Existing
40583,CUST040583,Customer 040583,Female,35-44,18,2021-01-23,Loyal,South,Karnataka,Mysuru,Existing
40584,CUST040584,Customer 040584,Female,45-54,23,2023-10-28,Potential Loyalist,South,Kerala,Kochi,Existing
40585,CUST040585,Customer 040585,Male,45-54,17,2022-05-03,Occasional,South,Karnataka,Bengaluru,Existing
40586,CUST040586,Customer 040586,Female,25-34,6,2021-11-08,Loyal,North,Haryana,Gurugram,Existing
40587,CUST040587,Customer 040587,Female,35-44,19,2022-10-24,Potential Loyalist,South,Tamil Nadu,Chennai,Existing
40588,CUST040588,Customer 040588,Male,45-54,22,2022-08-28,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
40589,CUST040589,Customer 040589,Male,55+,17,2022-02-08,Occasional,South,Karnataka,Bengaluru,Existing
40590,CUST040590,Customer 040590,Male,35-44,17,2023-02-13,Occasional,South,Karnataka,Bengaluru,Existing
40591,CUST040591,Customer 040591,Female,35-44,18,2025-04-16,Potential Loyalist,South,Karnataka,Mysuru,Existing
40592,CUST040592,Customer 040592,Male,25-34,26,2025-02-07,Low Value,East,Odisha,Bhubaneswar,Existing
40593,CUST040593,Customer 040593,Female,55+,15,2025-06-29,Occasional,West,Madhya Pradesh,Indore,Existing
40594,CUST040594,Customer 040594,Male,25-34,23,2025-02-17,At Risk,South,Kerala,Kochi,Existing
40595,CUST040595,Customer 040595,Male,18-24,28,2022-04-02,Occasional,East,Jharkhand,Ranchi,Existing
40596,CUST040596,Customer 040596,Female,45-54,28,2023-08-16,Potential Loyalist,East,Jharkhand,Ranchi,Existing
40597,CUST040597,Customer 040597,Male,45-54,20,2021-12-11,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
40598,CUST040598,Customer 040598,Female,55+,4,2022-10-02,Loyal,North,Uttar Pradesh,Noida,Existing
40599,CUST040599,Customer 040599,Male,55+,4,2021-02-11,At Risk,North,Uttar Pradesh,Noida,Existing
40600,CUST040600,Customer 040600,Male,45-54,5,2022-09-06,Low Value,North,Uttar Pradesh,Varanasi,Existing
40601,CUST040601,Customer 040601,Female,35-44,15,2021-08-13,Loyal,West,Madhya Pradesh,Indore,Existing
40602,CUST040602,Customer 040602,Female,25-34,2,2025-03-29,At Risk,North,Uttar Pradesh,Lucknow,Existing
40603,CUST040603,Customer 040603,Female,18-24,11,2022-09-05,At Risk,West,Maharashtra,Nagpur,Existing
40604,CUST040604,Customer 040604,Male,25-34,23,2023-07-12,Occasional,South,Kerala,Kochi,Existing
40605,CUST040605,Customer 040605,Female,35-44,3,2023-05-01,At Risk,North,Uttar Pradesh,Kanpur,Existing
40606,CUST040606,Customer 040606,Female,45-54,11,2022-08-15,Low Value,West,Maharashtra,Nagpur,Existing
40607,CUST040607,Customer 040607,Female,25-34,3,2021-02-16,Occasional,North,Uttar Pradesh,Kanpur,Existing
40608,CUST040608,Customer 040608,Female,45-54,11,2025-01-04,At Risk,West,Maharashtra,Nagpur,Existing
40609,CUST040609,Customer 040609,Male,18-24,29,2025-11-09,Low Value,Central,Chhattisgarh,Raipur,New
40610,CUST040610,Customer 040610,Male,25-34,2,2023-02-11,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
40611,CUST040611,Customer 040611,Male,18-24,22,2025-06-27,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
40612,CUST040612,Customer 040612,Male,35-44,20,2022-02-10,Occasional,South,Tamil Nadu,Coimbatore,Existing
40613,CUST040613,Customer 040613,Female,18-24,20,2025-05-09,Occasional,South,Tamil Nadu,Coimbatore,Existing
40614,CUST040614,Customer 040614,Male,35-44,15,2025-10-31,Potential Loyalist,West,Madhya Pradesh,Indore,New
40615,CUST040615,Customer 040615,Female,45-54,8,2024-02-27,Occasional,North,Rajasthan,Jaipur,Existing
40616,CUST040616,Customer 040616,Female,55+,28,2024-04-17,At Risk,East,Jharkhand,Ranchi,Existing
40617,CUST040617,Customer 040617,Female,55+,2,2022-04-14,Champions,North,Uttar Pradesh,Lucknow,Existing
40618,CUST040618,Customer 040618,Male,35-44,23,2021-04-24,Loyal,South,Kerala,Kochi,Existing
40619,CUST040619,Customer 040619,Female,18-24,18,2022-07-29,Low Value,South,Karnataka,Mysuru,Existing
40620,CUST040620,Customer 040620,Male,18-24,22,2025-12-27,Low Value,South,Andhra Pradesh,Vijayawada,New
40621,CUST040621,Customer 040621,Male,35-44,29,2025-06-15,Low Value,Central,Chhattisgarh,Raipur,Existing
40622,CUST040622,Customer 040622,Male,35-44,21,2025-02-26,Occasional,South,Telangana,Hyderabad,Existing
40623,CUST040623,Customer 040623,Male,25-34,8,2024-03-31,Occasional,North,Rajasthan,Jaipur,Existing
40624,CUST040624,Customer 040624,Male,18-24,22,2021-01-29,Champions,South,Andhra Pradesh,Vijayawada,Existing
40625,CUST040625,Customer 040625,Male,18-24,12,2025-05-23,Potential Loyalist,West,Gujarat,Ahmedabad,Existing
40626,CUST040626,Customer 040626,Male,25-34,23,2022-12-12,Potential Loyalist,South,Kerala,Kochi,Existing
40627,CUST040627,Customer 040627,Male,35-44,6,2023-04-05,Loyal,North,Haryana,Gurugram,Existing
40628,CUST040628,Customer 040628,Male,18-24,24,2022-04-05,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
40629,CUST040629,Customer 040629,Male,35-44,2,2021-10-16,Loyal,North,Uttar Pradesh,Lucknow,Existing
40630,CUST040630,Customer 040630,Female,35-44,12,2022-01-01,Potential Loyalist,West,Gujarat,Ahmedabad,Existing
40631,CUST040631,Customer 040631,Male,45-54,23,2025-02-04,Occasional,South,Kerala,Kochi,Existing
40632,CUST040632,Customer 040632,Male,18-24,21,2024-01-31,Occasional,South,Telangana,Hyderabad,Existing
40633,CUST040633,Customer 040633,Female,25-34,12,2022-12-06,Occasional,West,Gujarat,Ahmedabad,Existing
40634,CUST040634,Customer 040634,Male,35-44,13,2021-04-29,Champions,West,Gujarat,Surat,Existing
40635,CUST040635,Customer 040635,Male,45-54,9,2024-12-12,Low Value,West,Maharashtra,Mumbai,Existing
40636,CUST040636,Customer 040636,Male,18-24,15,2022-04-10,At Risk,West,Madhya Pradesh,Indore,Existing
40637,CUST040637,Customer 040637,Female,18-24,11,2021-04-14,Occasional,West,Maharashtra,Nagpur,Existing
40638,CUST040638,Customer 040638,Female,45-54,9,2021-02-19,Low Value,West,Maharashtra,Mumbai,Existing
40639,CUST040639,Customer 040639,Female,35-44,24,2025-09-17,Low Value,South,Kerala,Thiruvananthapuram,New
40640,CUST040640,Customer 040640,Female,18-24,8,2023-05-04,Loyal,North,Rajasthan,Jaipur,Existing
40641,CUST040641,Customer 040641,Male,25-34,20,2023-03-28,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
40642,CUST040642,Customer 040642,Female,18-24,28,2022-04-20,Champions,East,Jharkhand,Ranchi,Existing
40643,CUST040643,Customer 040643,Female,35-44,24,2022-12-20,Occasional,South,Kerala,Thiruvananthapuram,Existing
40644,CUST040644,Customer 040644,Male,55+,18,2025-06-03,Occasional,South,Karnataka,Mysuru,Existing
40645,CUST040645,Customer 040645,Female,55+,11,2024-04-22,Loyal,West,Maharashtra,Nagpur,Existing
40646,CUST040646,Customer 040646,Female,25-34,5,2023-05-05,Occasional,North,Uttar Pradesh,Varanasi,Existing
40647,CUST040647,Customer 040647,Male,25-34,4,2024-03-09,At Risk,North,Uttar Pradesh,Noida,Existing
40648,CUST040648,Customer 040648,Male,25-34,21,2025-10-21,Occasional,South,Telangana,Hyderabad,New
40649,CUST040649,Customer 040649,Female,45-54,5,2021-04-23,Occasional,North,Uttar Pradesh,Varanasi,Existing
40650,CUST040650,Customer 040650,Male,25-34,21,2025-05-11,Occasional,South,Telangana,Hyderabad,Existing
40651,CUST040651,Customer 040651,Male,35-44,7,2023-01-24,Potential Loyalist,North,Punjab,Ludhiana,Existing
40652,CUST040652,Customer 040652,Female,35-44,17,2021-08-20,Potential Loyalist,South,Karnataka,Bengaluru,Existing
40653,CUST040653,Customer 040653,Female,45-54,29,2021-05-17,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
40654,CUST040654,Customer 040654,Male,18-24,18,2022-09-15,Occasional,South,Karnataka,Mysuru,Existing
40655,CUST040655,Customer 040655,Female,45-54,23,2023-05-27,Occasional,South,Kerala,Kochi,Existing
40656,CUST040656,Customer 040656,Male,35-44,1,2023-07-14,Loyal,North,Delhi,Delhi,Existing
40657,CUST040657,Customer 040657,Male,55+,16,2024-04-03,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
40658,CUST040658,Customer 040658,Female,35-44,9,2024-11-29,Low Value,West,Maharashtra,Mumbai,Existing
40659,CUST040659,Customer 040659,Male,25-34,12,2021-04-29,Loyal,West,Gujarat,Ahmedabad,Existing
40660,CUST040660,Customer 040660,Male,35-44,19,2025-03-17,Occasional,South,Tamil Nadu,Chennai,Existing
40661,CUST040661,Customer 040661,Male,25-34,11,2025-03-05,Occasional,West,Maharashtra,Nagpur,Existing
40662,CUST040662,Customer 040662,Female,35-44,6,2021-11-28,Champions,North,Haryana,Gurugram,Existing
40663,CUST040663,Customer 040663,Female,55+,4,2025-05-20,Champions,North,Uttar Pradesh,Noida,Existing
40664,CUST040664,Customer 040664,Female,35-44,16,2022-10-29,At Risk,West,Madhya Pradesh,Bhopal,Existing
40665,CUST040665,Customer 040665,Female,25-34,3,2024-07-27,Occasional,North,Uttar Pradesh,Kanpur,Existing
40666,CUST040666,Customer 040666,Male,25-34,8,2024-09-29,Champions,North,Rajasthan,Jaipur,Existing
40667,CUST040667,Customer 040667,Male,25-34,16,2021-06-26,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
40668,CUST040668,Customer 040668,Female,55+,29,2022-06-30,Loyal,Central,Chhattisgarh,Raipur,Existing
40669,CUST040669,Customer 040669,Female,25-34,2,2024-02-01,Occasional,North,Uttar Pradesh,Lucknow,Existing
40670,CUST040670,Customer 040670,Male,45-54,13,2024-02-22,Loyal,West,Gujarat,Surat,Existing
40671,CUST040671,Customer 040671,Female,45-54,19,2022-04-28,At Risk,South,Tamil Nadu,Chennai,Existing
40672,CUST040672,Customer 040672,Male,35-44,24,2023-12-10,Loyal,South,Kerala,Thiruvananthapuram,Existing
40673,CUST040673,Customer 040673,Female,35-44,16,2022-11-17,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
40674,CUST040674,Customer 040674,Male,25-34,19,2021-09-23,Potential Loyalist,South,Tamil Nadu,Chennai,Existing
40675,CUST040675,Customer 040675,Female,25-34,8,2025-10-18,Champions,North,Rajasthan,Jaipur,New
40676,CUST040676,Customer 040676,Male,25-34,23,2024-01-20,Potential Loyalist,South,Kerala,Kochi,Existing
40677,CUST040677,Customer 040677,Male,45-54,2,2021-09-20,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
40678,CUST040678,Customer 040678,Female,25-34,1,2022-02-02,Loyal,North,Delhi,Delhi,Existing
40679,CUST040679,Customer 040679,Male,35-44,17,2025-10-29,Low Value,South,Karnataka,Bengaluru,New
40680,CUST040680,Customer 040680,Female,45-54,18,2023-01-17,Potential Loyalist,South,Karnataka,Mysuru,Existing
40681,CUST040681,Customer 040681,Female,25-34,7,2022-02-03,Low Value,North,Punjab,Ludhiana,Existing
40682,CUST040682,Customer 040682,Female,55+,9,2024-08-23,Occasional,West,Maharashtra,Mumbai,Existing
40683,CUST040683,Customer 040683,Female,45-54,23,2022-11-26,Champions,South,Kerala,Kochi,Existing
40684,CUST040684,Customer 040684,Male,25-34,3,2025-07-19,Occasional,North,Uttar Pradesh,Kanpur,New
40685,CUST040685,Customer 040685,Female,35-44,24,2021-12-30,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
40686,CUST040686,Customer 040686,Male,25-34,24,2021-07-06,Occasional,South,Kerala,Thiruvananthapuram,Existing
40687,CUST040687,Customer 040687,Male,35-44,25,2021-11-25,Occasional,East,West Bengal,Kolkata,Existing
40688,CUST040688,Customer 040688,Female,45-54,11,2023-10-15,Occasional,West,Maharashtra,Nagpur,Existing
40689,CUST040689,Customer 040689,Female,25-34,28,2022-03-07,Occasional,East,Jharkhand,Ranchi,Existing
40690,CUST040690,Customer 040690,Male,25-34,16,2023-11-23,Champions,West,Madhya Pradesh,Bhopal,Existing
40691,CUST040691,Customer 040691,Male,35-44,29,2022-06-29,Low Value,Central,Chhattisgarh,Raipur,Existing
40692,CUST040692,Customer 040692,Female,45-54,9,2023-11-28,Occasional,West,Maharashtra,Mumbai,Existing
40693,CUST040693,Customer 040693,Female,35-44,12,2023-01-06,Low Value,West,Gujarat,Ahmedabad,Existing
40694,CUST040694,Customer 040694,Male,55+,14,2022-06-17,Loyal,West,Goa,Panaji,Existing
40695,CUST040695,Customer 040695,Male,35-44,25,2022-08-04,Potential Loyalist,East,West Bengal,Kolkata,Existing
40696,CUST040696,Customer 040696,Male,45-54,4,2023-07-28,Low Value,North,Uttar Pradesh,Noida,Existing
40697,CUST040697,Customer 040697,Female,25-34,26,2021-09-24,Low Value,East,Odisha,Bhubaneswar,Existing
40698,CUST040698,Customer 040698,Female,18-24,4,2022-04-22,At Risk,North,Uttar Pradesh,Noida,Existing
40699,CUST040699,Customer 040699,Male,18-24,11,2024-04-26,Potential Loyalist,West,Maharashtra,Nagpur,Existing
40700,CUST040700,Customer 040700,Male,25-34,2,2022-11-17,Occasional,North,Uttar Pradesh,Lucknow,Existing
40701,CUST040701,Customer 040701,Male,55+,24,2024-11-06,Loyal,South,Kerala,Thiruvananthapuram,Existing
40702,CUST040702,Customer 040702,Other,45-54,18,2022-04-01,Occasional,South,Karnataka,Mysuru,Existing
40703,CUST040703,Customer 040703,Female,18-24,3,2023-01-01,Low Value,North,Uttar Pradesh,Kanpur,Existing
40704,CUST040704,Customer 040704,Female,18-24,25,2023-12-16,Potential Loyalist,East,West Bengal,Kolkata,Existing
40705,CUST040705,Customer 040705,Male,45-54,2,2025-02-26,Occasional,North,Uttar Pradesh,Lucknow,Existing
40706,CUST040706,Customer 040706,Female,25-34,1,2021-12-29,Potential Loyalist,North,Delhi,Delhi,Existing
40707,CUST040707,Customer 040707,Female,35-44,5,2024-08-15,Loyal,North,Uttar Pradesh,Varanasi,Existing
40708,CUST040708,Customer 040708,Female,45-54,7,2025-05-07,Low Value,North,Punjab,Ludhiana,Existing
40709,CUST040709,Customer 040709,Female,25-34,20,2023-10-10,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
40710,CUST040710,Customer 040710,Female,35-44,4,2021-10-31,Low Value,North,Uttar Pradesh,Noida,Existing
40711,CUST040711,Customer 040711,Female,25-34,27,2025-12-09,Occasional,East,Bihar,Patna,New
40712,CUST040712,Customer 040712,Male,35-44,3,2022-10-09,Loyal,North,Uttar Pradesh,Kanpur,Existing
40713,CUST040713,Customer 040713,Female,25-34,6,2021-04-09,Occasional,North,Haryana,Gurugram,Existing
40714,CUST040714,Customer 040714,Male,25-34,12,2022-07-10,Loyal,West,Gujarat,Ahmedabad,Existing
40715,CUST040715,Customer 040715,Male,25-34,29,2021-05-14,Loyal,Central,Chhattisgarh,Raipur,Existing
40716,CUST040716,Customer 040716,Male,45-54,16,2021-05-27,Loyal,West,Madhya Pradesh,Bhopal,Existing
40717,CUST040717,Customer 040717,Male,45-54,8,2021-08-16,Champions,North,Rajasthan,Jaipur,Existing
40718,CUST040718,Customer 040718,Female,35-44,11,2024-06-09,Occasional,West,Maharashtra,Nagpur,Existing
40719,CUST040719,Customer 040719,Female,25-34,13,2022-02-04,Potential Loyalist,West,Gujarat,Surat,Existing
40720,CUST040720,Customer 040720,Male,25-34,14,2024-11-19,At Risk,West,Goa,Panaji,Existing
40721,CUST040721,Customer 040721,Female,45-54,27,2023-05-18,Potential Loyalist,East,Bihar,Patna,Existing
