ProductKey,ProductID,ProductName,Category,Subcategory,Brand,Supplier,UnitCost,ListPrice,ProductLaunchDate,ProductStatus
2538,PRD02538,Fashion Accessories Product 2538,Fashion,Accessories,Zenith,Supplier A,251.51,451.63,2022-02-14,Active
2539,PRD02539,Grocery & FMCG Beverages Product 2539,Grocery & FMCG,Beverages,Nova,Supplier B,6236.31,6924.56,2024-10-22,Active
2540,PRD02540,Home & Kitchen Kitchen Appliances Product 2540,Home & Kitchen,Kitchen Appliances,XBrand,Supplier E,408.78,524.67,2023-03-23,Active
2541,PRD02541,Sports & Lifestyle Lifestyle Accessories Product 2541,Sports & Lifestyle,Lifestyle Accessories,Vertex,Supplier B,2101.97,3063.83,2023-07-18,Active
2542,PRD02542,Beauty & Personal Care Cosmetics Product 2542,Beauty & Personal Care,Cosmetics,Orion,Supplier B,154.39,275.29,2024-02-11,Active
2543,PRD02543,Grocery & FMCG Packaged Food Product 2543,Grocery & FMCG,Packaged Food,Vertex,Supplier B,113.35,136.93,2024-04-02,Active
2544,PRD02544,Fashion Mens Apparel Product 2544,Fashion,Mens Apparel,Orion,Supplier F,2592.46,3911.79,2021-01-04,Active
2545,PRD02545,Grocery & FMCG Beverages Product 2545,Grocery & FMCG,Beverages,Orion,Supplier E,2271.59,2710.06,2021-01-23,Active
2546,PRD02546,Electronics Audio Product 2546,Electronics,Audio,Apex,Supplier E,3189.37,3655.69,2023-07-10,Active
2547,PRD02547,Grocery & FMCG Household Care Product 2547,Grocery & FMCG,Household Care,XBrand,Supplier D,6068.56,6716.53,2023-01-15,Active
2548,PRD02548,Electronics Audio Product 2548,Electronics,Audio,Urban,Supplier E,853.24,996.27,2022-08-25,Active
2549,PRD02549,Grocery & FMCG Beverages Product 2549,Grocery & FMCG,Beverages,Prime,Supplier D,2450.27,2907.18,2023-09-15,Active
2550,PRD02550,Sports & Lifestyle Fitness Product 2550,Sports & Lifestyle,Fitness,Nova,Supplier A,18100.1,26104.92,2024-01-21,Active
2551,PRD02551,Home & Kitchen Kitchen Appliances Product 2551,Home & Kitchen,Kitchen Appliances,Apex,Supplier D,261.05,362.61,2022-04-14,Active
2552,PRD02552,Home & Kitchen Furniture Product 2552,Home & Kitchen,Furniture,Apex,Supplier B,17033.67,21182.62,2023-08-28,Active
2553,PRD02553,Grocery & FMCG Snacks Product 2553,Grocery & FMCG,Snacks,Orion,Supplier C,53.73,58.48,2024-03-24,Active
2554,PRD02554,Home & Kitchen Cookware Product 2554,Home & Kitchen,Cookware,Nova,Supplier C,4682.27,6996.25,2022-09-19,Active
2555,PRD02555,Grocery & FMCG Staples Product 2555,Grocery & FMCG,Staples,XBrand,Supplier F,1061.44,1291.61,2021-07-26,Active
2556,PRD02556,Electronics Smartphones Product 2556,Electronics,Smartphones,Apex,Supplier B,881.96,1111.36,2023-10-11,Active
2557,PRD02557,Electronics Televisions Product 2557,Electronics,Televisions,Vertex,Supplier D,49644.87,56671.83,2021-03-22,Active
2558,PRD02558,Sports & Lifestyle Lifestyle Accessories Product 2558,Sports & Lifestyle,Lifestyle Accessories,XBrand,Supplier B,25806.64,34760.51,2022-09-07,Active
2559,PRD02559,Beauty & Personal Care Grooming Product 2559,Beauty & Personal Care,Grooming,Nova,Supplier F,3178.69,5999.66,2022-04-28,Active
2560,PRD02560,Grocery & FMCG Snacks Product 2560,Grocery & FMCG,Snacks,Orion,Supplier E,1915.42,2217.81,2022-08-15,Active
2561,PRD02561,Home & Kitchen Kitchen Appliances Product 2561,Home & Kitchen,Kitchen Appliances,XBrand,Supplier D,298.15,408.67,2024-12-01,Active
2562,PRD02562,Beauty & Personal Care Personal Hygiene Product 2562,Beauty & Personal Care,Personal Hygiene,Orion,Supplier B,283.58,513.79,2024-02-01,Inactive
2563,PRD02563,Beauty & Personal Care Haircare Product 2563,Beauty & Personal Care,Haircare,Vertex,Supplier E,1710.65,3274.94,2024-06-17,Active
2564,PRD02564,Beauty & Personal Care Personal Hygiene Product 2564,Beauty & Personal Care,Personal Hygiene,Prime,Supplier F,58.07,106.01,2024-07-12,Active
2565,PRD02565,Beauty & Personal Care Personal Hygiene Product 2565,Beauty & Personal Care,Personal Hygiene,Orion,Supplier E,4160.31,7527.58,2021-02-02,Inactive
2566,PRD02566,Beauty & Personal Care Personal Hygiene Product 2566,Beauty & Personal Care,Personal Hygiene,Orion,Supplier D,131.74,180.55,2021-02-04,Active
2567,PRD02567,Fashion Mens Apparel Product 2567,Fashion,Mens Apparel,Zenith,Supplier F,202.52,324.43,2024-06-26,Active
2568,PRD02568,Home & Kitchen Kitchen Appliances Product 2568,Home & Kitchen,Kitchen Appliances,Nova,Supplier F,5663.27,8683.0,2023-09-27,Inactive
2569,PRD02569,Grocery & FMCG Beverages Product 2569,Grocery & FMCG,Beverages,Vertex,Supplier F,210.46,237.32,2023-12-10,Active
2570,PRD02570,Home & Kitchen Home Decor Product 2570,Home & Kitchen,Home Decor,Nova,Supplier A,5718.56,8414.02,2021-10-07,Active
2571,PRD02571,Beauty & Personal Care Skincare Product 2571,Beauty & Personal Care,Skincare,Vertex,Supplier F,4102.21,7469.16,2021-06-01,Active
2572,PRD02572,Home & Kitchen Cookware Product 2572,Home & Kitchen,Cookware,Vertex,Supplier A,1830.34,2570.47,2022-12-02,Active
2573,PRD02573,Beauty & Personal Care Haircare Product 2573,Beauty & Personal Care,Haircare,Apex,Supplier E,3232.06,5151.95,2023-01-05,Active
2574,PRD02574,Grocery & FMCG Staples Product 2574,Grocery & FMCG,Staples,Apex,Supplier A,69.43,76.89,2023-10-16,Active
2575,PRD02575,Home & Kitchen Furniture Product 2575,Home & Kitchen,Furniture,Apex,Supplier E,139.01,199.19,2024-06-07,Active
2576,PRD02576,Electronics Audio Product 2576,Electronics,Audio,Prime,Supplier A,1266.19,1429.33,2022-10-27,Active
2577,PRD02577,Electronics Televisions Product 2577,Electronics,Televisions,Prime,Supplier E,3197.87,3799.98,2023-07-12,Active
2578,PRD02578,Beauty & Personal Care Haircare Product 2578,Beauty & Personal Care,Haircare,Vertex,Supplier E,361.17,621.28,2024-08-04,Active
2579,PRD02579,Grocery & FMCG Packaged Food Product 2579,Grocery & FMCG,Packaged Food,Urban,Supplier F,25.65,28.26,2024-11-19,Inactive
2580,PRD02580,Electronics Accessories Product 2580,Electronics,Accessories,Nova,Supplier F,9515.98,10902.51,2022-03-29,Inactive
2581,PRD02581,Grocery & FMCG Snacks Product 2581,Grocery & FMCG,Snacks,Apex,Supplier E,114.82,125.72,2022-09-12,Inactive
2582,PRD02582,Home & Kitchen Cookware Product 2582,Home & Kitchen,Cookware,Nova,Supplier F,30067.47,42807.32,2023-11-23,Active
2583,PRD02583,Fashion Mens Apparel Product 2583,Fashion,Mens Apparel,Orion,Supplier E,354.76,481.36,2024-10-18,Active
2584,PRD02584,Sports & Lifestyle Lifestyle Accessories Product 2584,Sports & Lifestyle,Lifestyle Accessories,Vertex,Supplier F,23238.12,35009.53,2024-02-09,Active
2585,PRD02585,Home & Kitchen Cookware Product 2585,Home & Kitchen,Cookware,XBrand,Supplier C,1704.29,2432.25,2024-02-19,Active
2586,PRD02586,Fashion Footwear Product 2586,Fashion,Footwear,Vertex,Supplier A,3431.98,5777.67,2021-01-16,Active
2587,PRD02587,Electronics Accessories Product 2587,Electronics,Accessories,Prime,Supplier E,8383.55,9750.39,2023-01-09,Active
2588,PRD02588,Electronics Televisions Product 2588,Electronics,Televisions,Urban,Supplier B,668.96,846.49,2025-03-27,Active
2589,PRD02589,Home & Kitchen Cookware Product 2589,Home & Kitchen,Cookware,XBrand,Supplier F,5822.85,7413.27,2022-12-16,Inactive
2590,PRD02590,Electronics Smartphones Product 2590,Electronics,Smartphones,Nova,Supplier F,77979.71,98470.48,2022-12-15,Active
2591,PRD02591,Beauty & Personal Care Personal Hygiene Product 2591,Beauty & Personal Care,Personal Hygiene,Prime,Supplier D,5056.07,9513.08,2021-04-08,Active
2592,PRD02592,Fashion Accessories Product 2592,Fashion,Accessories,Apex,Supplier B,10425.11,14870.44,2021-04-26,Active
2593,PRD02593,Fashion Footwear Product 2593,Fashion,Footwear,XBrand,Supplier B,4734.76,8088.15,2023-08-23,Active
2594,PRD02594,Electronics Accessories Product 2594,Electronics,Accessories,Prime,Supplier C,2425.68,2676.7,2025-02-03,Active
2595,PRD02595,Home & Kitchen Furniture Product 2595,Home & Kitchen,Furniture,Nova,Supplier A,54425.69,70712.49,2025-01-02,Active
2596,PRD02596,Beauty & Personal Care Personal Hygiene Product 2596,Beauty & Personal Care,Personal Hygiene,Vertex,Supplier C,4127.47,5510.87,2024-07-28,Active
2597,PRD02597,Sports & Lifestyle Fitness Product 2597,Sports & Lifestyle,Fitness,Nova,Supplier A,157.25,222.47,2021-12-15,Active
2598,PRD02598,Electronics Smartphones Product 2598,Electronics,Smartphones,XBrand,Supplier E,2295.61,2787.89,2021-08-20,Active
2599,PRD02599,Grocery & FMCG Beverages Product 2599,Grocery & FMCG,Beverages,Zenith,Supplier C,613.18,672.16,2024-02-09,Inactive
2600,PRD02600,Beauty & Personal Care Cosmetics Product 2600,Beauty & Personal Care,Cosmetics,XBrand,Supplier D,136.93,209.7,2024-10-07,Active
2601,PRD02601,Fashion Accessories Product 2601,Fashion,Accessories,Vertex,Supplier A,365.82,618.41,2023-11-02,Active
2602,PRD02602,Fashion Kids Apparel Product 2602,Fashion,Kids Apparel,XBrand,Supplier C,1114.99,1524.63,2023-09-11,Active
2603,PRD02603,Electronics Audio Product 2603,Electronics,Audio,Urban,Supplier D,9150.91,10086.07,2025-02-20,Active
2604,PRD02604,Electronics Televisions Product 2604,Electronics,Televisions,Apex,Supplier B,1391.07,1569.25,2022-10-01,Active
2605,PRD02605,Beauty & Personal Care Grooming Product 2605,Beauty & Personal Care,Grooming,Prime,Supplier F,2713.2,5229.28,2021-10-12,Active
2606,PRD02606,Home & Kitchen Cookware Product 2606,Home & Kitchen,Cookware,Vertex,Supplier E,21541.02,28224.35,2022-09-28,Active
2607,PRD02607,Sports & Lifestyle Sports Equipment Product 2607,Sports & Lifestyle,Sports Equipment,Nova,Supplier E,582.52,844.02,2022-06-29,Active
2608,PRD02608,Fashion Kids Apparel Product 2608,Fashion,Kids Apparel,Nova,Supplier B,2783.13,5048.06,2022-01-27,Active
2609,PRD02609,Electronics Accessories Product 2609,Electronics,Accessories,Apex,Supplier C,1452.77,1591.03,2024-04-08,Active
2610,PRD02610,Beauty & Personal Care Skincare Product 2610,Beauty & Personal Care,Skincare,XBrand,Supplier F,1322.31,2439.93,2021-03-18,Active
2611,PRD02611,Home & Kitchen Furniture Product 2611,Home & Kitchen,Furniture,XBrand,Supplier B,22435.0,31838.0,2021-10-24,Active
2612,PRD02612,Fashion Footwear Product 2612,Fashion,Footwear,Nova,Supplier D,8115.95,12528.49,2021-11-26,Active
2613,PRD02613,Beauty & Personal Care Haircare Product 2613,Beauty & Personal Care,Haircare,Apex,Supplier F,3413.16,6718.21,2023-12-23,Active
2614,PRD02614,Sports & Lifestyle Sports Equipment Product 2614,Sports & Lifestyle,Sports Equipment,Nova,Supplier A,13125.53,17784.1,2021-09-27,Active
2615,PRD02615,Grocery & FMCG Beverages Product 2615,Grocery & FMCG,Beverages,XBrand,Supplier C,58.58,67.7,2021-08-04,Active
2616,PRD02616,Beauty & Personal Care Skincare Product 2616,Beauty & Personal Care,Skincare,Vertex,Supplier F,424.99,801.02,2024-04-28,Active
2617,PRD02617,Beauty & Personal Care Skincare Product 2617,Beauty & Personal Care,Skincare,Prime,Supplier A,107.69,157.09,2024-01-04,Active
2618,PRD02618,Sports & Lifestyle Fitness Product 2618,Sports & Lifestyle,Fitness,XBrand,Supplier B,8376.34,10725.11,2022-05-25,Active
2619,PRD02619,Home & Kitchen Furniture Product 2619,Home & Kitchen,Furniture,Vertex,Supplier E,1027.25,1362.07,2022-08-02,Active
2620,PRD02620,Electronics Televisions Product 2620,Electronics,Televisions,Prime,Supplier F,18674.58,20798.95,2024-01-22,Active
2621,PRD02621,Home & Kitchen Home Decor Product 2621,Home & Kitchen,Home Decor,Orion,Supplier F,25798.59,34679.36,2023-12-13,Active
2622,PRD02622,Home & Kitchen Cookware Product 2622,Home & Kitchen,Cookware,Urban,Supplier A,36016.19,48640.15,2022-05-11,Active
2623,PRD02623,Beauty & Personal Care Skincare Product 2623,Beauty & Personal Care,Skincare,Apex,Supplier A,251.74,352.3,2023-08-06,Active
2624,PRD02624,Beauty & Personal Care Personal Hygiene Product 2624,Beauty & Personal Care,Personal Hygiene,Vertex,Supplier E,62.14,100.73,2021-04-04,Active
2625,PRD02625,Beauty & Personal Care Personal Hygiene Product 2625,Beauty & Personal Care,Personal Hygiene,Urban,Supplier A,105.85,162.34,2022-09-17,Active
2626,PRD02626,Electronics Accessories Product 2626,Electronics,Accessories,XBrand,Supplier A,15397.75,17469.57,2021-08-17,Active
2627,PRD02627,Beauty & Personal Care Skincare Product 2627,Beauty & Personal Care,Skincare,Orion,Supplier F,123.64,222.25,2021-09-07,Active
2628,PRD02628,Home & Kitchen Furniture Product 2628,Home & Kitchen,Furniture,Apex,Supplier E,46687.07,58146.23,2024-11-15,Active
2629,PRD02629,Beauty & Personal Care Haircare Product 2629,Beauty & Personal Care,Haircare,Vertex,Supplier E,103.53,203.0,2022-12-22,Active
2630,PRD02630,Fashion Kids Apparel Product 2630,Fashion,Kids Apparel,Orion,Supplier F,192.22,346.67,2023-09-07,Active
2631,PRD02631,Home & Kitchen Home Decor Product 2631,Home & Kitchen,Home Decor,Zenith,Supplier B,137.4,204.62,2021-07-01,Active
2632,PRD02632,Electronics Laptops Product 2632,Electronics,Laptops,XBrand,Supplier B,3148.62,3992.68,2021-09-24,Active
2633,PRD02633,Electronics Wearables Product 2633,Electronics,Wearables,Apex,Supplier F,3478.36,4198.9,2023-10-01,Active
2634,PRD02634,Grocery & FMCG Staples Product 2634,Grocery & FMCG,Staples,Zenith,Supplier A,29.46,32.89,2021-10-08,Active
2635,PRD02635,Sports & Lifestyle Outdoor Product 2635,Sports & Lifestyle,Outdoor,Apex,Supplier C,8362.2,12044.72,2023-08-20,Active
2636,PRD02636,Beauty & Personal Care Cosmetics Product 2636,Beauty & Personal Care,Cosmetics,XBrand,Supplier B,4610.07,7171.73,2022-10-29,Active
2637,PRD02637,Electronics Accessories Product 2637,Electronics,Accessories,XBrand,Supplier B,65036.75,75875.9,2024-01-12,Active
2638,PRD02638,Fashion Kids Apparel Product 2638,Fashion,Kids Apparel,Orion,Supplier F,7717.29,13829.44,2024-04-24,Active
2639,PRD02639,Beauty & Personal Care Skincare Product 2639,Beauty & Personal Care,Skincare,Orion,Supplier F,239.0,452.22,2022-06-15,Active
2640,PRD02640,Grocery & FMCG Staples Product 2640,Grocery & FMCG,Staples,Vertex,Supplier C,3486.86,3878.89,2024-10-03,Active
2641,PRD02641,Electronics Laptops Product 2641,Electronics,Laptops,Apex,Supplier C,19092.22,20984.51,2022-02-27,Active
2642,PRD02642,Electronics Televisions Product 2642,Electronics,Televisions,Vertex,Supplier E,57140.26,63803.69,2023-09-08,Active
2643,PRD02643,Beauty & Personal Care Cosmetics Product 2643,Beauty & Personal Care,Cosmetics,Orion,Supplier F,89.22,137.27,2022-03-30,Active
2644,PRD02644,Home & Kitchen Kitchen Appliances Product 2644,Home & Kitchen,Kitchen Appliances,Apex,Supplier B,4269.56,6328.42,2021-09-24,Active
2645,PRD02645,Home & Kitchen Cookware Product 2645,Home & Kitchen,Cookware,Vertex,Supplier D,51089.84,68550.63,2022-05-22,Active
2646,PRD02646,Electronics Audio Product 2646,Electronics,Audio,XBrand,Supplier D,893.72,1096.42,2024-03-11,Active
2647,PRD02647,Fashion Accessories Product 2647,Fashion,Accessories,XBrand,Supplier A,1805.2,2733.4,2021-11-12,Inactive
2648,PRD02648,Grocery & FMCG Packaged Food Product 2648,Grocery & FMCG,Packaged Food,Zenith,Supplier B,118.89,136.69,2023-02-03,Active
2649,PRD02649,Sports & Lifestyle Lifestyle Accessories Product 2649,Sports & Lifestyle,Lifestyle Accessories,Nova,Supplier D,777.82,1199.23,2024-06-09,Active
2650,PRD02650,Fashion Footwear Product 2650,Fashion,Footwear,Orion,Supplier B,1445.13,2514.89,2024-08-13,Active
2651,PRD02651,Fashion Accessories Product 2651,Fashion,Accessories,Vertex,Supplier F,1763.91,2511.45,2023-06-17,Active
2652,PRD02652,Electronics Televisions Product 2652,Electronics,Televisions,Nova,Supplier B,57922.68,68792.65,2023-08-11,Active
2653,PRD02653,Fashion Kids Apparel Product 2653,Fashion,Kids Apparel,Nova,Supplier D,420.22,672.03,2023-05-25,Active
2654,PRD02654,Fashion Womens Apparel Product 2654,Fashion,Womens Apparel,Urban,Supplier B,705.03,1213.22,2023-07-05,Active
2655,PRD02655,Beauty & Personal Care Grooming Product 2655,Beauty & Personal Care,Grooming,Apex,Supplier C,455.89,802.07,2021-01-22,Active
2656,PRD02656,Fashion Kids Apparel Product 2656,Fashion,Kids Apparel,Prime,Supplier A,291.55,434.63,2022-01-19,Inactive
2657,PRD02657,Home & Kitchen Furniture Product 2657,Home & Kitchen,Furniture,Urban,Supplier E,49384.27,72351.36,2024-02-24,Active
2658,PRD02658,Electronics Accessories Product 2658,Electronics,Accessories,Orion,Supplier D,1626.34,1845.78,2021-04-13,Active
2659,PRD02659,Home & Kitchen Cookware Product 2659,Home & Kitchen,Cookware,Zenith,Supplier F,1020.2,1438.04,2023-06-19,Active
2660,PRD02660,Electronics Audio Product 2660,Electronics,Audio,Apex,Supplier E,34261.07,42034.71,2023-01-03,Active
2661,PRD02661,Electronics Televisions Product 2661,Electronics,Televisions,Prime,Supplier A,9297.46,11528.38,2021-04-20,Active
2662,PRD02662,Sports & Lifestyle Outdoor Product 2662,Sports & Lifestyle,Outdoor,Nova,Supplier C,1566.61,2020.85,2025-02-04,Active
2663,PRD02663,Fashion Mens Apparel Product 2663,Fashion,Mens Apparel,Zenith,Supplier C,1525.07,2725.58,2023-12-25,Active
2664,PRD02664,Fashion Mens Apparel Product 2664,Fashion,Mens Apparel,Prime,Supplier C,4230.2,6669.5,2025-02-04,Active
2665,PRD02665,Grocery & FMCG Staples Product 2665,Grocery & FMCG,Staples,XBrand,Supplier C,920.91,1113.63,2022-11-01,Active
2666,PRD02666,Sports & Lifestyle Fitness Product 2666,Sports & Lifestyle,Fitness,Orion,Supplier D,1415.62,1929.37,2024-01-05,Active
2667,PRD02667,Beauty & Personal Care Haircare Product 2667,Beauty & Personal Care,Haircare,Zenith,Supplier D,4808.82,9002.93,2023-11-09,Active
2668,PRD02668,Grocery & FMCG Packaged Food Product 2668,Grocery & FMCG,Packaged Food,XBrand,Supplier B,130.09,148.91,2022-01-19,Active
2669,PRD02669,Home & Kitchen Kitchen Appliances Product 2669,Home & Kitchen,Kitchen Appliances,Vertex,Supplier F,1905.43,2397.81,2021-07-09,Active
2670,PRD02670,Home & Kitchen Home Decor Product 2670,Home & Kitchen,Home Decor,Zenith,Supplier B,46669.78,62121.44,2023-02-01,Active
2671,PRD02671,Fashion Accessories Product 2671,Fashion,Accessories,Zenith,Supplier F,6556.27,9206.58,2021-12-26,Active
2672,PRD02672,Beauty & Personal Care Grooming Product 2672,Beauty & Personal Care,Grooming,Apex,Supplier A,923.31,1240.99,2023-05-25,Active
2673,PRD02673,Beauty & Personal Care Personal Hygiene Product 2673,Beauty & Personal Care,Personal Hygiene,Urban,Supplier B,2037.06,3368.31,2023-06-05,Active
2674,PRD02674,Home & Kitchen Kitchen Appliances Product 2674,Home & Kitchen,Kitchen Appliances,Orion,Supplier A,6873.35,8472.99,2025-01-15,Active
2675,PRD02675,Electronics Laptops Product 2675,Electronics,Laptops,Nova,Supplier A,2193.81,2411.86,2021-03-20,Active
2676,PRD02676,Beauty & Personal Care Skincare Product 2676,Beauty & Personal Care,Skincare,Orion,Supplier A,222.78,375.6,2022-08-19,Active
2677,PRD02677,Electronics Wearables Product 2677,Electronics,Wearables,Apex,Supplier C,12915.69,15480.89,2024-04-10,Active
2678,PRD02678,Beauty & Personal Care Skincare Product 2678,Beauty & Personal Care,Skincare,Zenith,Supplier E,851.44,1248.92,2024-05-20,Active
2679,PRD02679,Beauty & Personal Care Haircare Product 2679,Beauty & Personal Care,Haircare,Nova,Supplier E,219.01,306.0,2023-06-05,Active
2680,PRD02680,Beauty & Personal Care Cosmetics Product 2680,Beauty & Personal Care,Cosmetics,XBrand,Supplier D,2969.22,4982.91,2023-10-12,Active
2681,PRD02681,Grocery & FMCG Packaged Food Product 2681,Grocery & FMCG,Packaged Food,Orion,Supplier A,57.51,63.74,2025-01-08,Active
2682,PRD02682,Grocery & FMCG Staples Product 2682,Grocery & FMCG,Staples,Urban,Supplier C,3842.0,4542.83,2021-05-29,Inactive
2683,PRD02683,Fashion Kids Apparel Product 2683,Fashion,Kids Apparel,Urban,Supplier B,2643.08,3953.0,2021-01-10,Active
2684,PRD02684,Grocery & FMCG Staples Product 2684,Grocery & FMCG,Staples,XBrand,Supplier B,83.75,101.88,2023-03-03,Active
2685,PRD02685,Beauty & Personal Care Personal Hygiene Product 2685,Beauty & Personal Care,Personal Hygiene,Prime,Supplier D,2646.13,3922.78,2023-12-15,Active
2686,PRD02686,Electronics Audio Product 2686,Electronics,Audio,Urban,Supplier D,54955.83,67534.09,2023-05-22,Inactive
2687,PRD02687,Electronics Smartphones Product 2687,Electronics,Smartphones,Prime,Supplier A,3255.47,3784.19,2021-06-29,Inactive
