TargetKey,TargetMonth,StoreKey,Category,RevenueTarget,ProfitTarget,UnitsTarget
6795,2026-01-01,53,Fashion,58446.49,9955.83,36
6796,2026-01-01,53,Beauty & Personal Care,38128.86,8096.15,20
6797,2026-01-01,53,Grocery & FMCG,55383.47,16372.63,63
6798,2026-01-01,53,Sports & Lifestyle,26554.85,4272.06,32
6799,2026-01-01,54,Electronics,27491.07,4458.93,20
6800,2026-01-01,54,Home & Kitchen,24321.09,5396.31,20
6801,2026-01-01,54,Fashion,25981.01,7650.44,29
6802,2026-01-01,54,Beauty & Personal Care,22429.02,3462.43,20
6803,2026-01-01,54,Grocery & FMCG,24566.1,6863.78,20
6804,2026-01-01,54,Sports & Lifestyle,11068.18,2001.82,20
6805,2026-01-01,55,Electronics,64610.93,15210.05,59
6806,2026-01-01,55,Home & Kitchen,45863.99,11475.79,22
6807,2026-01-01,55,Fashion,58828.03,14001.05,40
6808,2026-01-01,55,Beauty & Personal Care,53094.82,13534.13,31
6809,2026-01-01,55,Grocery & FMCG,58212.24,14206.09,25
6810,2026-01-01,55,Sports & Lifestyle,34048.96,9691.17,41
6811,2026-01-01,56,Electronics,32213.53,4900.6,20
6812,2026-01-01,56,Home & Kitchen,36693.5,9093.31,20
6813,2026-01-01,56,Fashion,36453.27,7026.77,20
6814,2026-01-01,56,Beauty & Personal Care,33044.28,8490.32,20
6815,2026-01-01,56,Grocery & FMCG,32022.83,7367.36,24
6816,2026-01-01,56,Sports & Lifestyle,18077.87,3428.33,20
6817,2026-01-01,57,Electronics,53664.65,15385.12,28
6818,2026-01-01,57,Home & Kitchen,44028.96,6728.33,28
6819,2026-01-01,57,Fashion,46613.89,12858.21,46
6820,2026-01-01,57,Beauty & Personal Care,38127.31,9477.91,43
6821,2026-01-01,57,Grocery & FMCG,45587.96,7037.9,21
6822,2026-01-01,57,Sports & Lifestyle,27713.58,5943.44,20
6823,2026-01-01,58,Electronics,36955.98,6373.13,20
6824,2026-01-01,58,Home & Kitchen,38056.91,5338.1,22
6825,2026-01-01,58,Fashion,35807.12,6939.22,30
6826,2026-01-01,58,Beauty & Personal Care,32941.72,5851.4,33
6827,2026-01-01,58,Grocery & FMCG,25227.08,7176.01,20
6828,2026-01-01,58,Sports & Lifestyle,17785.36,4270.6,20
6829,2026-01-01,59,Electronics,41223.24,10766.09,27
6830,2026-01-01,59,Home & Kitchen,37123.86,9560.34,20
6831,2026-01-01,59,Fashion,50006.57,10447.16,21
6832,2026-01-01,59,Beauty & Personal Care,42856.34,6864.82,37
6833,2026-01-01,59,Grocery & FMCG,37598.8,10974.16,20
6834,2026-01-01,59,Sports & Lifestyle,25123.45,3684.66,20
6835,2026-01-01,60,Electronics,44577.17,8678.89,29
6836,2026-01-01,60,Home & Kitchen,35815.96,6813.27,32
6837,2026-01-01,60,Fashion,41825.37,8405.03,47
6838,2026-01-01,60,Beauty & Personal Care,40499.74,6745.07,21
6839,2026-01-01,60,Grocery & FMCG,42235.55,7946.05,22
6840,2026-01-01,60,Sports & Lifestyle,22658.61,5946.65,20
6841,2026-01-01,61,Electronics,47415.13,12083.82,20
6842,2026-01-01,61,Home & Kitchen,52001.19,10545.3,37
6843,2026-01-01,61,Fashion,61396.21,17809.99,45
6844,2026-01-01,61,Beauty & Personal Care,39706.95,6004.17,23
6845,2026-01-01,61,Grocery & FMCG,49119.02,9624.29,25
6846,2026-01-01,61,Sports & Lifestyle,27369.58,6492.52,24
6847,2026-01-01,62,Electronics,56647.73,15451.89,26
6848,2026-01-01,62,Home & Kitchen,57031.23,11484.29,54
6849,2026-01-01,62,Fashion,55793.17,8056.43,28
6850,2026-01-01,62,Beauty & Personal Care,50057.78,12751.59,43
6851,2026-01-01,62,Grocery & FMCG,47037.19,13716.72,58
6852,2026-01-01,62,Sports & Lifestyle,32392.18,6227.25,20
6853,2026-01-01,63,Electronics,64815.06,10788.77,35
6854,2026-01-01,63,Home & Kitchen,55023.97,12720.19,43
6855,2026-01-01,63,Fashion,66108.07,12855.91,32
6856,2026-01-01,63,Beauty & Personal Care,49064.84,11775.09,21
6857,2026-01-01,63,Grocery & FMCG,38045.24,7191.45,20
6858,2026-01-01,63,Sports & Lifestyle,32004.47,9191.79,20
6859,2026-01-01,64,Electronics,44206.33,6861.28,25
6860,2026-01-01,64,Home & Kitchen,42342.07,10991.85,48
6861,2026-01-01,64,Fashion,44591.29,13175.05,20
6862,2026-01-01,64,Beauty & Personal Care,29182.84,4229.97,26
6863,2026-01-01,64,Grocery & FMCG,33640.05,5468.88,20
6864,2026-01-01,64,Sports & Lifestyle,25460.49,6667.62,28
6865,2026-01-01,65,Electronics,57685.98,8537.29,27
6866,2026-01-01,65,Home & Kitchen,53421.54,8581.5,35
6867,2026-01-01,65,Fashion,59413.14,14007.99,24
6868,2026-01-01,65,Beauty & Personal Care,46342.58,10091.23,46
6869,2026-01-01,65,Grocery & FMCG,59066.4,12189.23,59
6870,2026-01-01,65,Sports & Lifestyle,29846.59,7448.43,20
6871,2026-01-01,66,Electronics,60933.0,15327.24,41
6872,2026-01-01,66,Home & Kitchen,60786.79,9736.02,46
6873,2026-01-01,66,Fashion,55118.46,10810.96,22
6874,2026-01-01,66,Beauty & Personal Care,40680.69,8832.81,33
6875,2026-01-01,66,Grocery & FMCG,44239.6,9468.1,38
6876,2026-01-01,66,Sports & Lifestyle,30110.1,7277.35,24
6877,2026-01-01,67,Electronics,58690.52,16904.07,36
6878,2026-01-01,67,Home & Kitchen,60897.39,14569.8,69
6879,2026-01-01,67,Fashion,69316.22,11164.0,28
6880,2026-01-01,67,Beauty & Personal Care,43050.61,7467.65,26
6881,2026-01-01,67,Grocery & FMCG,48554.84,13446.74,25
6882,2026-01-01,67,Sports & Lifestyle,27033.52,4819.18,20
6883,2026-01-01,68,Electronics,30009.65,5821.97,20
6884,2026-01-01,68,Home & Kitchen,34594.0,6647.53,20
6885,2026-01-01,68,Fashion,37142.11,7371.46,30
6886,2026-01-01,68,Beauty & Personal Care,32804.62,8447.72,20
6887,2026-01-01,68,Grocery & FMCG,32117.42,6652.02,20
6888,2026-01-01,68,Sports & Lifestyle,20831.38,5168.51,20
6889,2026-01-01,69,Electronics,47733.03,14128.58,26
6890,2026-01-01,69,Home & Kitchen,43244.37,8916.9,51
6891,2026-01-01,69,Fashion,44056.36,9343.97,25
6892,2026-01-01,69,Beauty & Personal Care,33182.9,6126.16,20
6893,2026-01-01,69,Grocery & FMCG,42164.44,9097.97,20
6894,2026-01-01,69,Sports & Lifestyle,27133.3,7389.15,21
6895,2026-01-01,70,Electronics,55536.66,8941.21,28
6896,2026-01-01,70,Home & Kitchen,46717.64,9028.94,20
6897,2026-01-01,70,Fashion,50767.44,12126.15,31
6898,2026-01-01,70,Beauty & Personal Care,34208.19,7645.12,32
6899,2026-01-01,70,Grocery & FMCG,39707.42,9038.97,21
6900,2026-01-01,70,Sports & Lifestyle,24786.52,6406.59,20
6901,2026-01-01,71,Electronics,38074.41,10837.37,27
6902,2026-01-01,71,Home & Kitchen,41756.14,7311.95,22
6903,2026-01-01,71,Fashion,49297.39,12659.08,31
6904,2026-01-01,71,Beauty & Personal Care,35295.62,9489.64,34
6905,2026-01-01,71,Grocery & FMCG,38390.96,8404.37,37
6906,2026-01-01,71,Sports & Lifestyle,20105.42,5492.35,22
6907,2026-01-01,72,Electronics,62181.02,9216.29,25
6908,2026-01-01,72,Home & Kitchen,57211.32,11880.77,50
6909,2026-01-01,72,Fashion,50470.52,14618.64,23
6910,2026-01-01,72,Beauty & Personal Care,48057.52,12247.82,43
6911,2026-01-01,72,Grocery & FMCG,44934.34,12122.62,41
6912,2026-01-01,72,Sports & Lifestyle,26529.28,6107.2,28
6913,2026-01-01,73,Electronics,56642.75,12005.79,31
6914,2026-01-01,73,Home & Kitchen,50979.21,8674.66,23
6915,2026-01-01,73,Fashion,60118.32,16551.89,34
6916,2026-01-01,73,Beauty & Personal Care,43722.42,8961.16,29
6917,2026-01-01,73,Grocery & FMCG,50823.48,15102.71,42
6918,2026-01-01,73,Sports & Lifestyle,25333.46,4755.72,20
6919,2026-01-01,74,Electronics,53207.03,15302.76,38
6920,2026-01-01,74,Home & Kitchen,49360.77,10732.57,50
6921,2026-01-01,74,Fashion,62317.84,13264.52,35
6922,2026-01-01,74,Beauty & Personal Care,43044.89,10301.03,23
6923,2026-01-01,74,Grocery & FMCG,55202.11,12247.86,34
6924,2026-01-01,74,Sports & Lifestyle,27589.21,4747.56,20
6925,2026-01-01,75,Electronics,65113.4,18662.02,33
6926,2026-01-01,75,Home & Kitchen,52651.75,14751.45,24
6927,2026-01-01,75,Fashion,59309.93,15676.17,47
6928,2026-01-01,75,Beauty & Personal Care,43780.5,9790.81,38
6929,2026-01-01,75,Grocery & FMCG,57726.3,11779.01,34
6930,2026-01-01,75,Sports & Lifestyle,28430.92,5058.63,28
6931,2026-01-01,76,Electronics,42850.39,9977.25,48
6932,2026-01-01,76,Home & Kitchen,39851.49,6678.57,20
6933,2026-01-01,76,Fashion,43469.0,9361.82,53
6934,2026-01-01,76,Beauty & Personal Care,36257.97,7431.55,20
6935,2026-01-01,76,Grocery & FMCG,33567.36,7482.21,24
6936,2026-01-01,76,Sports & Lifestyle,23132.04,4477.3,20
6937,2026-01-01,77,Electronics,47657.95,9597.53,20
6938,2026-01-01,77,Home & Kitchen,41230.17,6156.97,26
6939,2026-01-01,77,Fashion,43248.23,10304.88,25
6940,2026-01-01,77,Beauty & Personal Care,33380.62,8403.66,20
6941,2026-01-01,77,Grocery & FMCG,40441.55,11987.74,20
6942,2026-01-01,77,Sports & Lifestyle,23445.06,6736.48,20
6943,2026-01-01,78,Electronics,37048.41,8344.39,31
6944,2026-01-01,78,Home & Kitchen,40445.74,8762.99,43
6945,2026-01-01,78,Fashion,40057.64,8374.19,42
6946,2026-01-01,78,Beauty & Personal Care,33005.62,5958.46,32
6947,2026-01-01,78,Grocery & FMCG,35813.03,7391.16,24
6948,2026-01-01,78,Sports & Lifestyle,22882.42,4843.49,27
6949,2026-01-01,79,Electronics,45558.02,13214.69,38
6950,2026-01-01,79,Home & Kitchen,41547.09,11335.27,46
6951,2026-01-01,79,Fashion,53389.48,15333.14,28
6952,2026-01-01,79,Beauty & Personal Care,36623.17,8839.18,20
6953,2026-01-01,79,Grocery & FMCG,36979.84,8873.52,25
6954,2026-01-01,79,Sports & Lifestyle,21802.86,4025.29,20
6955,2026-01-01,80,Electronics,43128.79,9264.06,23
6956,2026-01-01,80,Home & Kitchen,34736.83,7075.76,20
6957,2026-01-01,80,Fashion,50174.36,12617.29,32
6958,2026-01-01,80,Beauty & Personal Care,36567.39,9616.09,20
6959,2026-01-01,80,Grocery & FMCG,45036.03,11577.63,24
6960,2026-01-01,80,Sports & Lifestyle,23467.15,5336.67,20
6961,2026-01-01,81,Electronics,62988.94,9452.48,61
6962,2026-01-01,81,Home & Kitchen,42331.65,8834.07,35
6963,2026-01-01,81,Fashion,54875.36,16335.46,27
6964,2026-01-01,81,Beauty & Personal Care,52728.08,13363.98,39
6965,2026-01-01,81,Grocery & FMCG,39722.17,8695.34,21
6966,2026-01-01,81,Sports & Lifestyle,26589.37,6746.9,20
6967,2026-01-01,82,Electronics,55906.86,9809.18,38
6968,2026-01-01,82,Home & Kitchen,55450.54,9063.14,52
6969,2026-01-01,82,Fashion,60519.51,16803.87,24
6970,2026-01-01,82,Beauty & Personal Care,47860.33,11416.5,22
6971,2026-01-01,82,Grocery & FMCG,61820.35,17138.41,37
6972,2026-01-01,82,Sports & Lifestyle,32409.12,6594.04,20
6973,2026-01-01,83,Electronics,34690.16,7993.71,20
6974,2026-01-01,83,Home & Kitchen,36050.35,6865.29,20
6975,2026-01-01,83,Fashion,41341.14,8108.35,21
6976,2026-01-01,83,Beauty & Personal Care,33754.06,8262.97,21
6977,2026-01-01,83,Grocery & FMCG,33455.84,4737.65,20
6978,2026-01-01,83,Sports & Lifestyle,19625.3,4902.81,20
6979,2026-01-01,84,Electronics,42628.56,8823.73,37
6980,2026-01-01,84,Home & Kitchen,48298.52,7265.71,23
6981,2026-01-01,84,Fashion,58916.52,12794.79,46
6982,2026-01-01,84,Beauty & Personal Care,47473.59,9288.58,33
6983,2026-01-01,84,Grocery & FMCG,39202.04,9769.62,20
6984,2026-01-01,84,Sports & Lifestyle,24885.72,6665.58,20
6985,2026-01-01,85,Electronics,39220.32,5768.54,20
6986,2026-01-01,85,Home & Kitchen,47583.98,7870.58,23
6987,2026-01-01,85,Fashion,48993.58,8460.78,34
6988,2026-01-01,85,Beauty & Personal Care,34582.88,6095.58,25
6989,2026-01-01,85,Grocery & FMCG,32334.82,7185.01,20
6990,2026-01-01,85,Sports & Lifestyle,26089.11,6915.67,20
6991,2026-01-01,86,Electronics,44730.8,6923.28,23
6992,2026-01-01,86,Home & Kitchen,44326.52,8900.94,24
6993,2026-01-01,86,Fashion,47014.33,13950.6,39
6994,2026-01-01,86,Beauty & Personal Care,40737.32,10506.1,41
6995,2026-01-01,86,Grocery & FMCG,34008.26,5503.93,20
6996,2026-01-01,86,Sports & Lifestyle,22323.18,3794.24,25
6997,2026-01-01,87,Electronics,66180.64,16647.21,30
6998,2026-01-01,87,Home & Kitchen,55954.86,10008.45,28
6999,2026-01-01,87,Fashion,61191.41,10182.19,60
7000,2026-01-01,87,Beauty & Personal Care,50789.01,13108.2,40
7001,2026-01-01,87,Grocery & FMCG,59287.89,16522.48,46
7002,2026-01-01,87,Sports & Lifestyle,28959.98,4624.92,20
7003,2026-01-01,88,Electronics,65693.68,17434.03,39
7004,2026-01-01,88,Home & Kitchen,72322.65,16512.79,33
7005,2026-01-01,88,Fashion,53807.7,13262.4,21
7006,2026-01-01,88,Beauty & Personal Care,62905.0,15842.78,73
7007,2026-01-01,88,Grocery & FMCG,59671.46,14330.8,24
7008,2026-01-01,88,Sports & Lifestyle,34837.32,7267.17,23
7009,2026-01-01,89,Electronics,59792.89,17385.39,28
7010,2026-01-01,89,Home & Kitchen,50150.58,13663.8,35
7011,2026-01-01,89,Fashion,62595.89,10050.55,25
7012,2026-01-01,89,Beauty & Personal Care,49270.41,11923.64,21
7013,2026-01-01,89,Grocery & FMCG,48600.72,12914.06,53
7014,2026-01-01,89,Sports & Lifestyle,31812.05,5120.01,20
7015,2026-01-01,90,Electronics,41531.46,9038.7,20
7016,2026-01-01,90,Home & Kitchen,51929.86,12245.31,58
7017,2026-01-01,90,Fashion,44939.29,9476.77,32
7018,2026-01-01,90,Beauty & Personal Care,42751.99,6910.45,47
7019,2026-01-01,90,Grocery & FMCG,47320.39,6753.79,24
7020,2026-01-01,90,Sports & Lifestyle,24209.36,6356.31,20
7021,2026-01-01,91,Electronics,61712.21,10492.53,40
7022,2026-01-01,91,Home & Kitchen,59346.76,16942.59,59
7023,2026-01-01,91,Fashion,66561.78,9799.82,74
7024,2026-01-01,91,Beauty & Personal Care,53125.64,10378.72,22
7025,2026-01-01,91,Grocery & FMCG,50473.26,7108.13,29
7026,2026-01-01,91,Sports & Lifestyle,30985.83,9061.28,29
7027,2026-01-01,92,Electronics,31755.69,6229.64,20
7028,2026-01-01,92,Home & Kitchen,29569.63,5175.82,20
7029,2026-01-01,92,Fashion,33951.86,7276.13,20
7030,2026-01-01,92,Beauty & Personal Care,23487.59,6476.45,20
7031,2026-01-01,92,Grocery & FMCG,28400.73,5734.49,20
7032,2026-01-01,92,Sports & Lifestyle,17245.28,2739.23,20
7033,2026-01-01,93,Electronics,43189.62,9736.82,20
7034,2026-01-01,93,Home & Kitchen,46769.55,10310.94,21
7035,2026-01-01,93,Fashion,44752.83,9577.99,22
7036,2026-01-01,93,Beauty & Personal Care,42327.97,8341.56,24
7037,2026-01-01,93,Grocery & FMCG,43301.62,9926.31,27
7038,2026-01-01,93,Sports & Lifestyle,22419.13,3554.67,20
7039,2026-01-01,94,Electronics,54202.84,11966.31,23
7040,2026-01-01,94,Home & Kitchen,53315.94,11362.44,54
7041,2026-01-01,94,Fashion,63271.96,11299.77,30
7042,2026-01-01,94,Beauty & Personal Care,42086.51,7547.69,39
7043,2026-01-01,94,Grocery & FMCG,47258.8,9271.03,43
7044,2026-01-01,94,Sports & Lifestyle,31209.5,8447.78,20
7045,2026-01-01,95,Electronics,23188.08,5018.08,20
7046,2026-01-01,95,Home & Kitchen,26552.53,6770.56,20
7047,2026-01-01,95,Fashion,26391.05,6582.45,20
7048,2026-01-01,95,Beauty & Personal Care,18428.01,3909.69,20
7049,2026-01-01,95,Grocery & FMCG,20748.21,3301.06,20
7050,2026-01-01,95,Sports & Lifestyle,15916.91,2871.08,20
7051,2026-01-01,96,Electronics,63864.15,15671.15,45
7052,2026-01-01,96,Home & Kitchen,49930.64,8551.68,41
7053,2026-01-01,96,Fashion,65807.63,16282.41,33
7054,2026-01-01,96,Beauty & Personal Care,51437.27,12342.78,44
7055,2026-01-01,96,Grocery & FMCG,59770.09,11808.07,30
7056,2026-01-01,96,Sports & Lifestyle,30416.91,7373.71,22
7057,2026-01-01,97,Electronics,32584.69,6655.26,20
7058,2026-01-01,97,Home & Kitchen,28910.68,7140.7,21
7059,2026-01-01,97,Fashion,37837.8,8349.66,39
7060,2026-01-01,97,Beauty & Personal Care,31029.48,7724.78,20
7061,2026-01-01,97,Grocery & FMCG,33282.19,8064.83,40
7062,2026-01-01,97,Sports & Lifestyle,19219.59,2945.26,20
7063,2026-01-01,98,Electronics,17568.14,4237.51,20
7064,2026-01-01,98,Home & Kitchen,23126.45,5582.94,20
7065,2026-01-01,98,Fashion,24411.33,6671.59,20
7066,2026-01-01,98,Beauty & Personal Care,17724.13,3881.37,20
7067,2026-01-01,98,Grocery & FMCG,17583.24,3893.97,20
7068,2026-01-01,98,Sports & Lifestyle,12924.35,3679.17,20
7069,2026-01-01,99,Electronics,57481.1,13468.44,41
7070,2026-01-01,99,Home & Kitchen,51358.11,14987.45,44
7071,2026-01-01,99,Fashion,61586.3,12490.49,32
7072,2026-01-01,99,Beauty & Personal Care,41122.96,9778.82,20
7073,2026-01-01,99,Grocery & FMCG,51522.27,10310.63,54
7074,2026-01-01,99,Sports & Lifestyle,32334.22,7445.43,27
7075,2026-01-01,100,Electronics,50912.9,12760.45,32
7076,2026-01-01,100,Home & Kitchen,56201.18,14061.78,27
7077,2026-01-01,100,Fashion,53446.77,11404.34,27
7078,2026-01-01,100,Beauty & Personal Care,48805.65,6910.05,24
7079,2026-01-01,100,Grocery & FMCG,50358.82,10582.76,28
7080,2026-01-01,100,Sports & Lifestyle,29692.44,5686.12,24
7081,2026-01-01,101,Electronics,60258.0,13158.31,36
7082,2026-01-01,101,Home & Kitchen,41745.84,12147.53,20
7083,2026-01-01,101,Fashion,60182.08,11677.24,24
7084,2026-01-01,101,Beauty & Personal Care,58525.38,11734.55,40
7085,2026-01-01,101,Grocery & FMCG,52559.5,11697.15,26
7086,2026-01-01,101,Sports & Lifestyle,30688.09,6275.14,33
7087,2026-01-01,102,Electronics,26331.86,5761.57,20
7088,2026-01-01,102,Home & Kitchen,18811.0,2790.54,20
7089,2026-01-01,102,Fashion,19520.07,3027.13,20
7090,2026-01-01,102,Beauty & Personal Care,22903.89,4832.36,20
7091,2026-01-01,102,Grocery & FMCG,19644.79,4395.28,20
7092,2026-01-01,102,Sports & Lifestyle,12235.67,3160.79,20
7093,2026-01-01,103,Electronics,62101.72,14000.9,30
7094,2026-01-01,103,Home & Kitchen,71308.46,11308.16,65
7095,2026-01-01,103,Fashion,80788.97,12305.35,40
7096,2026-01-01,103,Beauty & Personal Care,50154.39,9051.89,25
7097,2026-01-01,103,Grocery & FMCG,53715.83,15149.21,36
7098,2026-01-01,103,Sports & Lifestyle,31804.34,6099.43,25
7099,2026-01-01,104,Electronics,59457.74,15733.04,25
7100,2026-01-01,104,Home & Kitchen,70344.89,15208.18,51
7101,2026-01-01,104,Fashion,63071.22,13604.04,32
7102,2026-01-01,104,Beauty & Personal Care,49452.83,12610.73,21
7103,2026-01-01,104,Grocery & FMCG,58919.06,15582.76,24
7104,2026-01-01,104,Sports & Lifestyle,34037.87,9344.61,20
7105,2026-01-01,105,Electronics,24843.16,5657.6,20
7106,2026-01-01,105,Home & Kitchen,21186.38,5715.89,20
7107,2026-01-01,105,Fashion,20960.64,5854.64,20
7108,2026-01-01,105,Beauty & Personal Care,17493.44,2466.91,20
7109,2026-01-01,105,Grocery & FMCG,19344.51,5535.87,20
7110,2026-01-01,105,Sports & Lifestyle,11371.22,1603.94,20
7111,2026-01-01,106,Electronics,48176.0,7951.25,20
7112,2026-01-01,106,Home & Kitchen,46898.11,10985.52,48
7113,2026-01-01,106,Fashion,53715.75,8283.45,24
7114,2026-01-01,106,Beauty & Personal Care,46107.29,8512.87,46
7115,2026-01-01,106,Grocery & FMCG,43487.99,7162.75,20
7116,2026-01-01,106,Sports & Lifestyle,24841.98,3497.96,20
7117,2026-01-01,107,Electronics,59473.24,8418.23,47
7118,2026-01-01,107,Home & Kitchen,51817.78,15521.73,21
7119,2026-01-01,107,Fashion,64013.78,11214.92,31
7120,2026-01-01,107,Beauty & Personal Care,50596.11,10492.06,38
7121,2026-01-01,107,Grocery & FMCG,55027.54,11125.61,30
7122,2026-01-01,107,Sports & Lifestyle,29645.5,8191.14,33
7123,2026-01-01,108,Electronics,29635.11,8364.73,20
7124,2026-01-01,108,Home & Kitchen,31763.09,6994.33,20
7125,2026-01-01,108,Fashion,26878.88,5890.28,20
7126,2026-01-01,108,Beauty & Personal Care,26066.99,5599.62,20
7127,2026-01-01,108,Grocery & FMCG,27758.28,5501.29,20
7128,2026-01-01,108,Sports & Lifestyle,15844.99,2993.01,20
7129,2026-01-01,109,Electronics,41706.97,6976.44,27
7130,2026-01-01,109,Home & Kitchen,47094.85,9124.39,20
7131,2026-01-01,109,Fashion,45308.49,6425.17,21
7132,2026-01-01,109,Beauty & Personal Care,30740.26,6601.24,20
7133,2026-01-01,109,Grocery & FMCG,38968.6,11098.73,34
7134,2026-01-01,109,Sports & Lifestyle,22159.37,5744.86,20
7135,2026-01-01,110,Electronics,66150.73,12184.43,35
7136,2026-01-01,110,Home & Kitchen,52503.1,14636.57,27
7137,2026-01-01,110,Fashion,62118.81,16915.13,34
7138,2026-01-01,110,Beauty & Personal Care,46862.21,12823.8,41
7139,2026-01-01,110,Grocery & FMCG,54464.11,7794.77,28
7140,2026-01-01,110,Sports & Lifestyle,26278.79,5767.44,20
7141,2026-01-01,111,Electronics,51486.09,7792.22,29
7142,2026-01-01,111,Home & Kitchen,55268.64,11886.66,29
7143,2026-01-01,111,Fashion,55953.06,13150.79,34
7144,2026-01-01,111,Beauty & Personal Care,52390.99,14290.29,35
7145,2026-01-01,111,Grocery & FMCG,49373.92,9180.84,37
7146,2026-01-01,111,Sports & Lifestyle,30741.04,4975.98,27
7147,2026-01-01,112,Electronics,60288.91,10938.09,57
7148,2026-01-01,112,Home & Kitchen,58242.64,11039.34,25
7149,2026-01-01,112,Fashion,70991.4,15995.87,37
7150,2026-01-01,112,Beauty & Personal Care,41395.76,8419.11,35
7151,2026-01-01,112,Grocery & FMCG,61533.49,11298.11,43
7152,2026-01-01,112,Sports & Lifestyle,34588.0,10161.32,27
7153,2026-01-01,113,Electronics,70303.76,15705.33,75
7154,2026-01-01,113,Home & Kitchen,57288.16,15098.05,36
7155,2026-01-01,113,Fashion,65044.47,15141.92,35
7156,2026-01-01,113,Beauty & Personal Care,49760.25,7572.99,26
7157,2026-01-01,113,Grocery & FMCG,58519.79,10851.78,45
7158,2026-01-01,113,Sports & Lifestyle,30646.2,5763.14,20
7159,2026-01-01,114,Electronics,69473.63,20211.19,58
7160,2026-01-01,114,Home & Kitchen,66526.81,18713.45,78
7161,2026-01-01,114,Fashion,65954.27,19566.22,33
7162,2026-01-01,114,Beauty & Personal Care,52005.33,7408.17,34
7163,2026-01-01,114,Grocery & FMCG,49843.84,10210.0,22
7164,2026-01-01,114,Sports & Lifestyle,32132.13,5506.07,20
7165,2026-01-01,115,Electronics,34491.45,9986.31,39
7166,2026-01-01,115,Home & Kitchen,26611.4,3940.4,26
7167,2026-01-01,115,Fashion,25563.09,6099.71,20
7168,2026-01-01,115,Beauty & Personal Care,21434.58,5012.1,20
7169,2026-01-01,115,Grocery & FMCG,27715.56,4465.68,20
7170,2026-01-01,115,Sports & Lifestyle,15145.6,3586.28,20
7171,2026-01-01,116,Electronics,59717.49,9524.98,26
7172,2026-01-01,116,Home & Kitchen,50337.69,9042.99,34
7173,2026-01-01,116,Fashion,75374.57,12137.14,47
7174,2026-01-01,116,Beauty & Personal Care,51360.45,11716.68,21
7175,2026-01-01,116,Grocery & FMCG,44635.98,9358.76,32
7176,2026-01-01,116,Sports & Lifestyle,34453.97,5142.23,25
7177,2026-01-01,117,Electronics,61181.28,17981.71,27
7178,2026-01-01,117,Home & Kitchen,59116.35,8731.93,63
7179,2026-01-01,117,Fashion,55777.77,13376.53,38
7180,2026-01-01,117,Beauty & Personal Care,48790.19,12603.37,29
7181,2026-01-01,117,Grocery & FMCG,53805.86,8886.43,33
7182,2026-01-01,117,Sports & Lifestyle,26882.55,4577.73,20
7183,2026-01-01,118,Electronics,26799.76,7481.2,24
7184,2026-01-01,118,Home & Kitchen,20820.45,6048.04,20
7185,2026-01-01,118,Fashion,25673.45,5930.14,20
7186,2026-01-01,118,Beauty & Personal Care,20621.45,5822.48,22
7187,2026-01-01,118,Grocery & FMCG,23093.12,6904.06,24
